from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
21917,70174,1,,,,,,45804961-20:45-ReservoirRiverside1,45804961-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45804962-20:45-ReservoirRiverside1,45804962-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45804966-20:45-ReservoirRiverside1,45804966-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45804971-20:45-ReservoirRiverside1,45804971-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45804980-20:45-ReservoirRiverside1,45804980-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45804992-20:45-ReservoirRiverside1,45804992-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45804993-20:45-ReservoirRiverside1,45804993-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45804996-20:45-ReservoirRiverside1,45804996-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45805013-20:45-ReservoirRiverside1,45805013-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45805022-20:45-ReservoirRiverside1,45805022-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45805024-20:45-ReservoirRiverside1,45805024-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45805026-20:45-ReservoirRiverside1,45805026-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45805028-20:45-ReservoirRiverside1,45805028-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45805036-20:45-ReservoirRiverside1,45805036-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45805039-20:45-ReservoirRiverside1,45805039-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45805040-20:45-ReservoirRiverside1,45805040-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45805051-20:45-ReservoirRiverside1,45805051-20:45-ReservoirRiverside2
21917,70174,1,,,,,,45805052-20:45-ReservoirRiverside1,45805052-20:45-ReservoirRiverside2
32001,70102,1,,,,,,45295539-20:45-BraintreeQuincyCenter1,45295539-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295540-20:45-BraintreeQuincyCenter1,45295540-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295551-20:45-BraintreeQuincyCenter1,45295551-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295578-20:45-BraintreeQuincyCenter1,45295578-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295584-20:45-BraintreeQuincyCenter1,45295584-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295595-20:45-BraintreeQuincyCenter1,45295595-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295598-20:45-BraintreeQuincyCenter1,45295598-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295606-20:45-BraintreeQuincyCenter1,45295606-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295611-20:45-BraintreeQuincyCenter1,45295611-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295628-20:45-BraintreeQuincyCenter1,45295628-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295635-20:45-BraintreeQuincyCenter1,45295635-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295642-20:45-BraintreeQuincyCenter1,45295642-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295647-20:45-BraintreeQuincyCenter1,45295647-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295654-20:45-BraintreeQuincyCenter1,45295654-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295665-20:45-BraintreeQuincyCenter1,45295665-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45295667-20:45-BraintreeQuincyCenter1,45295667-20:45-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396328-BraintreeQuincyCenter1,45396328-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396329-BraintreeQuincyCenter1,45396329-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396330-BraintreeQuincyCenter1,45396330-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396331-BraintreeQuincyCenter1,45396331-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396332-BraintreeQuincyCenter1,45396332-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396333-BraintreeQuincyCenter1,45396333-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396334-BraintreeQuincyCenter1,45396334-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396335-BraintreeQuincyCenter1,45396335-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396336-BraintreeQuincyCenter1,45396336-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396337-BraintreeQuincyCenter1,45396337-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396338-BraintreeQuincyCenter1,45396338-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396339-BraintreeQuincyCenter1,45396339-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396340-BraintreeQuincyCenter1,45396340-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396341-BraintreeQuincyCenter1,45396341-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396342-BraintreeQuincyCenter1,45396342-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396343-BraintreeQuincyCenter1,45396343-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396344-BraintreeQuincyCenter1,45396344-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396345-BraintreeQuincyCenter1,45396345-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396346-BraintreeQuincyCenter1,45396346-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396347-BraintreeQuincyCenter1,45396347-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396348-BraintreeQuincyCenter1,45396348-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396349-BraintreeQuincyCenter1,45396349-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396350-BraintreeQuincyCenter1,45396350-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396351-BraintreeQuincyCenter1,45396351-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396352-BraintreeQuincyCenter1,45396352-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396353-BraintreeQuincyCenter1,45396353-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396354-BraintreeQuincyCenter1,45396354-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396355-BraintreeQuincyCenter1,45396355-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396356-BraintreeQuincyCenter1,45396356-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396357-BraintreeQuincyCenter1,45396357-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396358-BraintreeQuincyCenter1,45396358-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396359-BraintreeQuincyCenter1,45396359-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396360-BraintreeQuincyCenter1,45396360-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396361-BraintreeQuincyCenter1,45396361-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396362-BraintreeQuincyCenter1,45396362-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396363-BraintreeQuincyCenter1,45396363-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396364-BraintreeQuincyCenter1,45396364-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396365-BraintreeQuincyCenter1,45396365-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396366-BraintreeQuincyCenter1,45396366-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396367-BraintreeQuincyCenter1,45396367-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396368-BraintreeQuincyCenter1,45396368-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396369-BraintreeQuincyCenter1,45396369-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396370-BraintreeQuincyCenter1,45396370-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396371-BraintreeQuincyCenter1,45396371-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396372-BraintreeQuincyCenter1,45396372-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396373-BraintreeQuincyCenter1,45396373-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396374-BraintreeQuincyCenter1,45396374-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396375-BraintreeQuincyCenter1,45396375-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396376-BraintreeQuincyCenter1,45396376-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396377-BraintreeQuincyCenter1,45396377-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396378-BraintreeQuincyCenter1,45396378-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396379-BraintreeQuincyCenter1,45396379-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396380-BraintreeQuincyCenter1,45396380-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396381-BraintreeQuincyCenter1,45396381-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396382-BraintreeQuincyCenter1,45396382-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396383-BraintreeQuincyCenter1,45396383-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396384-BraintreeQuincyCenter1,45396384-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396385-BraintreeQuincyCenter1,45396385-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396386-BraintreeQuincyCenter1,45396386-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396387-BraintreeQuincyCenter1,45396387-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396388-BraintreeQuincyCenter1,45396388-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396389-BraintreeQuincyCenter1,45396389-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396390-BraintreeQuincyCenter1,45396390-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396391-BraintreeQuincyCenter1,45396391-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396392-BraintreeQuincyCenter1,45396392-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396393-BraintreeQuincyCenter1,45396393-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396394-BraintreeQuincyCenter1,45396394-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396395-BraintreeQuincyCenter1,45396395-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396396-BraintreeQuincyCenter1,45396396-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396397-BraintreeQuincyCenter1,45396397-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396398-BraintreeQuincyCenter1,45396398-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396399-BraintreeQuincyCenter1,45396399-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396400-BraintreeQuincyCenter1,45396400-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396401-BraintreeQuincyCenter1,45396401-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396402-BraintreeQuincyCenter1,45396402-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396403-BraintreeQuincyCenter1,45396403-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396404-BraintreeQuincyCenter1,45396404-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396405-BraintreeQuincyCenter1,45396405-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396406-BraintreeQuincyCenter1,45396406-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396407-BraintreeQuincyCenter1,45396407-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396408-BraintreeQuincyCenter1,45396408-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396409-BraintreeQuincyCenter1,45396409-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396410-BraintreeQuincyCenter1,45396410-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396411-BraintreeQuincyCenter1,45396411-BraintreeQuincyCenter2
32001,70102,1,,,,,,45396412-BraintreeQuincyCenter1,45396412-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390441-BraintreeQuincyCenter1,45390441-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390442-BraintreeQuincyCenter1,45390442-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390443-BraintreeQuincyCenter1,45390443-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390444-BraintreeQuincyCenter1,45390444-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390445-BraintreeQuincyCenter1,45390445-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390446-BraintreeQuincyCenter1,45390446-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390447-BraintreeQuincyCenter1,45390447-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390448-BraintreeQuincyCenter1,45390448-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390449-BraintreeQuincyCenter1,45390449-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390450-BraintreeQuincyCenter1,45390450-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390451-BraintreeQuincyCenter1,45390451-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390452-BraintreeQuincyCenter1,45390452-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390453-BraintreeQuincyCenter1,45390453-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390454-BraintreeQuincyCenter1,45390454-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390455-BraintreeQuincyCenter1,45390455-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390456-BraintreeQuincyCenter1,45390456-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390457-BraintreeQuincyCenter1,45390457-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390458-BraintreeQuincyCenter1,45390458-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390459-BraintreeQuincyCenter1,45390459-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390460-BraintreeQuincyCenter1,45390460-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390461-BraintreeQuincyCenter1,45390461-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390462-BraintreeQuincyCenter1,45390462-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390463-BraintreeQuincyCenter1,45390463-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390464-BraintreeQuincyCenter1,45390464-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390465-BraintreeQuincyCenter1,45390465-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390466-BraintreeQuincyCenter1,45390466-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390467-BraintreeQuincyCenter1,45390467-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390468-BraintreeQuincyCenter1,45390468-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390469-BraintreeQuincyCenter1,45390469-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390470-BraintreeQuincyCenter1,45390470-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390471-BraintreeQuincyCenter1,45390471-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390472-BraintreeQuincyCenter1,45390472-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390473-BraintreeQuincyCenter1,45390473-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390474-BraintreeQuincyCenter1,45390474-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390475-BraintreeQuincyCenter1,45390475-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390476-BraintreeQuincyCenter1,45390476-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390477-BraintreeQuincyCenter1,45390477-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390478-BraintreeQuincyCenter1,45390478-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390479-BraintreeQuincyCenter1,45390479-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390480-BraintreeQuincyCenter1,45390480-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390481-BraintreeQuincyCenter1,45390481-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390482-BraintreeQuincyCenter1,45390482-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390483-BraintreeQuincyCenter1,45390483-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390484-BraintreeQuincyCenter1,45390484-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390485-BraintreeQuincyCenter1,45390485-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390486-BraintreeQuincyCenter1,45390486-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390487-BraintreeQuincyCenter1,45390487-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390488-BraintreeQuincyCenter1,45390488-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390489-BraintreeQuincyCenter1,45390489-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390490-BraintreeQuincyCenter1,45390490-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390491-BraintreeQuincyCenter1,45390491-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390492-BraintreeQuincyCenter1,45390492-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390493-BraintreeQuincyCenter1,45390493-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390494-BraintreeQuincyCenter1,45390494-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390495-BraintreeQuincyCenter1,45390495-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390496-BraintreeQuincyCenter1,45390496-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390497-BraintreeQuincyCenter1,45390497-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390498-BraintreeQuincyCenter1,45390498-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390499-BraintreeQuincyCenter1,45390499-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390500-BraintreeQuincyCenter1,45390500-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390501-BraintreeQuincyCenter1,45390501-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390502-BraintreeQuincyCenter1,45390502-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390503-BraintreeQuincyCenter1,45390503-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390504-BraintreeQuincyCenter1,45390504-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390505-BraintreeQuincyCenter1,45390505-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390506-BraintreeQuincyCenter1,45390506-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390507-BraintreeQuincyCenter1,45390507-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390508-BraintreeQuincyCenter1,45390508-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390509-BraintreeQuincyCenter1,45390509-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390510-BraintreeQuincyCenter1,45390510-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390511-BraintreeQuincyCenter1,45390511-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390512-BraintreeQuincyCenter1,45390512-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390513-BraintreeQuincyCenter1,45390513-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390514-BraintreeQuincyCenter1,45390514-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390515-BraintreeQuincyCenter1,45390515-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390516-BraintreeQuincyCenter1,45390516-BraintreeQuincyCenter2
32001,70102,1,,,,,,45390517-BraintreeQuincyCenter1,45390517-BraintreeQuincyCenter2
323,323,1,,,,,,45682233_1,45682233_2
5271,70032,1,,,,,,45510578-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510578-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510579-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510579-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510580-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510580-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510581-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510581-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510582-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510582-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510583-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510583-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510584-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510584-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510585-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510585-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510586-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510586-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510587-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510587-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510588-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510588-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510589-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510589-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510590-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510590-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510591-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510591-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510592-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510592-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510593-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510593-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510594-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510594-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510595-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510595-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510596-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510596-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510597-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510597-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510598-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510598-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510599-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510599-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510600-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510600-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510601-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510601-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510602-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510602-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510603-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510603-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510604-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510604-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510605-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510605-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510606-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510606-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510607-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510607-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510608-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510608-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510609-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510609-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510610-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510610-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
5271,70032,1,,,,,,45510611-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthboundOakGroveWellington,45510611-19:00-OakGroveWellingtonOrangeSkipNorthStationNorthbound2
